image_id,local_filename,image_url,sok_url,arkiv,serie,referenskod,datering,anmärkning,pid,referenskod_ead,arkivenhetstyp,titel,match_key,CLASS-1,CLASS-2,SCORE-1,SCORE-2
A0065889_00386,A0065889_00386.jpg,https://lbiiif.riksarkivet.se/arkis!A0065889_00386/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065889_00386,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/42,1815-1817,"1815. Dombok från Göta artilleriregemente. (Inkom den 3 Julii 1806. Ink. den 10. Sept. 1806 205/1806). Gammalt nummer 201.

1816. Dombok från Göta artilleriregemente. (Inkom den 5 Maj 1807. No. 153./1807). Gammalt nummer 350.

1817. Dombok från Göta artilleriregemente. (1818. d. 22. April. Remitterad till Krigs Fiscalen). Gammalt nummer 427.",sx3yIT1MFY5A6cWvP5uQr4,SE/KrA/0082/I/42,"Detaljnivå: volym, karta/ritning etc.",1815--1817,A0065889_00386,TEXT_HW,TEXT,1.0,0.0
A0065889_00363,A0065889_00363.jpg,https://lbiiif.riksarkivet.se/arkis!A0065889_00363/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065889_00363,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/42,1815-1817,"1815. Dombok från Göta artilleriregemente. (Inkom den 3 Julii 1806. Ink. den 10. Sept. 1806 205/1806). Gammalt nummer 201.

1816. Dombok från Göta artilleriregemente. (Inkom den 5 Maj 1807. No. 153./1807). Gammalt nummer 350.

1817. Dombok från Göta artilleriregemente. (1818. d. 22. April. Remitterad till Krigs Fiscalen). Gammalt nummer 427.",sx3yIT1MFY5A6cWvP5uQr4,SE/KrA/0082/I/42,"Detaljnivå: volym, karta/ritning etc.",1815--1817,A0065889_00363,TEXT_HW,TEXT,1.0,0.0
A0065889_00205,A0065889_00205.jpg,https://lbiiif.riksarkivet.se/arkis!A0065889_00205/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065889_00205,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/42,1815-1817,"1815. Dombok från Göta artilleriregemente. (Inkom den 3 Julii 1806. Ink. den 10. Sept. 1806 205/1806). Gammalt nummer 201.

1816. Dombok från Göta artilleriregemente. (Inkom den 5 Maj 1807. No. 153./1807). Gammalt nummer 350.

1817. Dombok från Göta artilleriregemente. (1818. d. 22. April. Remitterad till Krigs Fiscalen). Gammalt nummer 427.",sx3yIT1MFY5A6cWvP5uQr4,SE/KrA/0082/I/42,"Detaljnivå: volym, karta/ritning etc.",1815--1817,A0065889_00205,TEXT_HW,TEXT,1.0,0.0
A0065889_00138,A0065889_00138.jpg,https://lbiiif.riksarkivet.se/arkis!A0065889_00138/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065889_00138,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/42,1815-1817,"1815. Dombok från Göta artilleriregemente. (Inkom den 3 Julii 1806. Ink. den 10. Sept. 1806 205/1806). Gammalt nummer 201.

1816. Dombok från Göta artilleriregemente. (Inkom den 5 Maj 1807. No. 153./1807). Gammalt nummer 350.

1817. Dombok från Göta artilleriregemente. (1818. d. 22. April. Remitterad till Krigs Fiscalen). Gammalt nummer 427.",sx3yIT1MFY5A6cWvP5uQr4,SE/KrA/0082/I/42,"Detaljnivå: volym, karta/ritning etc.",1815--1817,A0065889_00138,TEXT_HW,TEXT,1.0,0.0
A0065889_00327,A0065889_00327.jpg,https://lbiiif.riksarkivet.se/arkis!A0065889_00327/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065889_00327,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/42,1815-1817,"1815. Dombok från Göta artilleriregemente. (Inkom den 3 Julii 1806. Ink. den 10. Sept. 1806 205/1806). Gammalt nummer 201.

1816. Dombok från Göta artilleriregemente. (Inkom den 5 Maj 1807. No. 153./1807). Gammalt nummer 350.

1817. Dombok från Göta artilleriregemente. (1818. d. 22. April. Remitterad till Krigs Fiscalen). Gammalt nummer 427.",sx3yIT1MFY5A6cWvP5uQr4,SE/KrA/0082/I/42,"Detaljnivå: volym, karta/ritning etc.",1815--1817,A0065889_00327,TEXT_HW,TEXT,1.0,0.0
A0065889_00208,A0065889_00208.jpg,https://lbiiif.riksarkivet.se/arkis!A0065889_00208/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065889_00208,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/42,1815-1817,"1815. Dombok från Göta artilleriregemente. (Inkom den 3 Julii 1806. Ink. den 10. Sept. 1806 205/1806). Gammalt nummer 201.

1816. Dombok från Göta artilleriregemente. (Inkom den 5 Maj 1807. No. 153./1807). Gammalt nummer 350.

1817. Dombok från Göta artilleriregemente. (1818. d. 22. April. Remitterad till Krigs Fiscalen). Gammalt nummer 427.",sx3yIT1MFY5A6cWvP5uQr4,SE/KrA/0082/I/42,"Detaljnivå: volym, karta/ritning etc.",1815--1817,A0065889_00208,TEXT_HW,TEXT,1.0,0.0
A0065889_00315,A0065889_00315.jpg,https://lbiiif.riksarkivet.se/arkis!A0065889_00315/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065889_00315,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/42,1815-1817,"1815. Dombok från Göta artilleriregemente. (Inkom den 3 Julii 1806. Ink. den 10. Sept. 1806 205/1806). Gammalt nummer 201.

1816. Dombok från Göta artilleriregemente. (Inkom den 5 Maj 1807. No. 153./1807). Gammalt nummer 350.

1817. Dombok från Göta artilleriregemente. (1818. d. 22. April. Remitterad till Krigs Fiscalen). Gammalt nummer 427.",sx3yIT1MFY5A6cWvP5uQr4,SE/KrA/0082/I/42,"Detaljnivå: volym, karta/ritning etc.",1815--1817,A0065889_00315,TEXT_HW,TEXT,1.0,0.0
A0065889_00295,A0065889_00295.jpg,https://lbiiif.riksarkivet.se/arkis!A0065889_00295/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065889_00295,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/42,1815-1817,"1815. Dombok från Göta artilleriregemente. (Inkom den 3 Julii 1806. Ink. den 10. Sept. 1806 205/1806). Gammalt nummer 201.

1816. Dombok från Göta artilleriregemente. (Inkom den 5 Maj 1807. No. 153./1807). Gammalt nummer 350.

1817. Dombok från Göta artilleriregemente. (1818. d. 22. April. Remitterad till Krigs Fiscalen). Gammalt nummer 427.",sx3yIT1MFY5A6cWvP5uQr4,SE/KrA/0082/I/42,"Detaljnivå: volym, karta/ritning etc.",1815--1817,A0065889_00295,TEXT_HW,TEXT,1.0,0.0
A0065890_00307,A0065890_00307.jpg,https://lbiiif.riksarkivet.se/arkis!A0065890_00307/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065890_00307,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/43,1815-1819,"1819. Dombok från Göta artilleriregemente. (Ink. den 3. Mars 1820 d. 8 Mars anmäld och remitt. till KrigsFiscalen. No. 93/1820). Gammalt nummer 796.

HALLÄNDSKA INFANTERIREGEMENTET.

1713. Protokoll och dombok från Halländska regementet till fot. Pag. 1 - 78. (praes. d. 23 Febr. 1714). Gammalt nummer 407.

JACOB JOHAN HASTFEHRS VÄRVADE INFANTERIREGEMENTE se Garnisonsregementet i Riga. 

CARL EDVARD VON HESSENSTEINS REGEMENTE se Garnisonsregementet i Göteborg.

LARS HIERTAS REGEMENTE se Uplands Femmänningskavalleriregemente.

HENNING RUDOLPH HORNS REGEMENTE
se Garnisonsregementet i Narva.

HÄLSINGE REGEMENTE.

1757-1815. Protokoll och domböcker från spridda år. Gammalt nummer 624.",XXZ7zBu35QHLvkMUIS1TP3,SE/KrA/0082/I/43,"Detaljnivå: volym, karta/ritning etc.",1815--1819,A0065890_00307,TEXT_HW,TEXT,1.0,0.0
A0065890_00221,A0065890_00221.jpg,https://lbiiif.riksarkivet.se/arkis!A0065890_00221/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065890_00221,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/43,1815-1819,"1819. Dombok från Göta artilleriregemente. (Ink. den 3. Mars 1820 d. 8 Mars anmäld och remitt. till KrigsFiscalen. No. 93/1820). Gammalt nummer 796.

HALLÄNDSKA INFANTERIREGEMENTET.

1713. Protokoll och dombok från Halländska regementet till fot. Pag. 1 - 78. (praes. d. 23 Febr. 1714). Gammalt nummer 407.

JACOB JOHAN HASTFEHRS VÄRVADE INFANTERIREGEMENTE se Garnisonsregementet i Riga. 

CARL EDVARD VON HESSENSTEINS REGEMENTE se Garnisonsregementet i Göteborg.

LARS HIERTAS REGEMENTE se Uplands Femmänningskavalleriregemente.

HENNING RUDOLPH HORNS REGEMENTE
se Garnisonsregementet i Narva.

HÄLSINGE REGEMENTE.

1757-1815. Protokoll och domböcker från spridda år. Gammalt nummer 624.",XXZ7zBu35QHLvkMUIS1TP3,SE/KrA/0082/I/43,"Detaljnivå: volym, karta/ritning etc.",1815--1819,A0065890_00221,TEXT_HW,TEXT,1.0,0.0
A0065890_00162,A0065890_00162.jpg,https://lbiiif.riksarkivet.se/arkis!A0065890_00162/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065890_00162,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/43,1815-1819,"1819. Dombok från Göta artilleriregemente. (Ink. den 3. Mars 1820 d. 8 Mars anmäld och remitt. till KrigsFiscalen. No. 93/1820). Gammalt nummer 796.

HALLÄNDSKA INFANTERIREGEMENTET.

1713. Protokoll och dombok från Halländska regementet till fot. Pag. 1 - 78. (praes. d. 23 Febr. 1714). Gammalt nummer 407.

JACOB JOHAN HASTFEHRS VÄRVADE INFANTERIREGEMENTE se Garnisonsregementet i Riga. 

CARL EDVARD VON HESSENSTEINS REGEMENTE se Garnisonsregementet i Göteborg.

LARS HIERTAS REGEMENTE se Uplands Femmänningskavalleriregemente.

HENNING RUDOLPH HORNS REGEMENTE
se Garnisonsregementet i Narva.

HÄLSINGE REGEMENTE.

1757-1815. Protokoll och domböcker från spridda år. Gammalt nummer 624.",XXZ7zBu35QHLvkMUIS1TP3,SE/KrA/0082/I/43,"Detaljnivå: volym, karta/ritning etc.",1815--1819,A0065890_00162,TEXT_HW,TEXT,1.0,0.0
A0065890_00284,A0065890_00284.jpg,https://lbiiif.riksarkivet.se/arkis!A0065890_00284/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065890_00284,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/43,1815-1819,"1819. Dombok från Göta artilleriregemente. (Ink. den 3. Mars 1820 d. 8 Mars anmäld och remitt. till KrigsFiscalen. No. 93/1820). Gammalt nummer 796.

HALLÄNDSKA INFANTERIREGEMENTET.

1713. Protokoll och dombok från Halländska regementet till fot. Pag. 1 - 78. (praes. d. 23 Febr. 1714). Gammalt nummer 407.

JACOB JOHAN HASTFEHRS VÄRVADE INFANTERIREGEMENTE se Garnisonsregementet i Riga. 

CARL EDVARD VON HESSENSTEINS REGEMENTE se Garnisonsregementet i Göteborg.

LARS HIERTAS REGEMENTE se Uplands Femmänningskavalleriregemente.

HENNING RUDOLPH HORNS REGEMENTE
se Garnisonsregementet i Narva.

HÄLSINGE REGEMENTE.

1757-1815. Protokoll och domböcker från spridda år. Gammalt nummer 624.",XXZ7zBu35QHLvkMUIS1TP3,SE/KrA/0082/I/43,"Detaljnivå: volym, karta/ritning etc.",1815--1819,A0065890_00284,TEXT_HW,TEXT,1.0,0.0
A0065890_00412,A0065890_00412.jpg,https://lbiiif.riksarkivet.se/arkis!A0065890_00412/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065890_00412,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/43,1815-1819,"1819. Dombok från Göta artilleriregemente. (Ink. den 3. Mars 1820 d. 8 Mars anmäld och remitt. till KrigsFiscalen. No. 93/1820). Gammalt nummer 796.

HALLÄNDSKA INFANTERIREGEMENTET.

1713. Protokoll och dombok från Halländska regementet till fot. Pag. 1 - 78. (praes. d. 23 Febr. 1714). Gammalt nummer 407.

JACOB JOHAN HASTFEHRS VÄRVADE INFANTERIREGEMENTE se Garnisonsregementet i Riga. 

CARL EDVARD VON HESSENSTEINS REGEMENTE se Garnisonsregementet i Göteborg.

LARS HIERTAS REGEMENTE se Uplands Femmänningskavalleriregemente.

HENNING RUDOLPH HORNS REGEMENTE
se Garnisonsregementet i Narva.

HÄLSINGE REGEMENTE.

1757-1815. Protokoll och domböcker från spridda år. Gammalt nummer 624.",XXZ7zBu35QHLvkMUIS1TP3,SE/KrA/0082/I/43,"Detaljnivå: volym, karta/ritning etc.",1815--1819,A0065890_00412,TEXT_HW,LINE_HW,0.999,0.001
A0065890_00119,A0065890_00119.jpg,https://lbiiif.riksarkivet.se/arkis!A0065890_00119/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065890_00119,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/43,1815-1819,"1819. Dombok från Göta artilleriregemente. (Ink. den 3. Mars 1820 d. 8 Mars anmäld och remitt. till KrigsFiscalen. No. 93/1820). Gammalt nummer 796.

HALLÄNDSKA INFANTERIREGEMENTET.

1713. Protokoll och dombok från Halländska regementet till fot. Pag. 1 - 78. (praes. d. 23 Febr. 1714). Gammalt nummer 407.

JACOB JOHAN HASTFEHRS VÄRVADE INFANTERIREGEMENTE se Garnisonsregementet i Riga. 

CARL EDVARD VON HESSENSTEINS REGEMENTE se Garnisonsregementet i Göteborg.

LARS HIERTAS REGEMENTE se Uplands Femmänningskavalleriregemente.

HENNING RUDOLPH HORNS REGEMENTE
se Garnisonsregementet i Narva.

HÄLSINGE REGEMENTE.

1757-1815. Protokoll och domböcker från spridda år. Gammalt nummer 624.",XXZ7zBu35QHLvkMUIS1TP3,SE/KrA/0082/I/43,"Detaljnivå: volym, karta/ritning etc.",1815--1819,A0065890_00119,TEXT_HW,TEXT,1.0,0.0
A0065890_00077,A0065890_00077.jpg,https://lbiiif.riksarkivet.se/arkis!A0065890_00077/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065890_00077,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/43,1815-1819,"1819. Dombok från Göta artilleriregemente. (Ink. den 3. Mars 1820 d. 8 Mars anmäld och remitt. till KrigsFiscalen. No. 93/1820). Gammalt nummer 796.

HALLÄNDSKA INFANTERIREGEMENTET.

1713. Protokoll och dombok från Halländska regementet till fot. Pag. 1 - 78. (praes. d. 23 Febr. 1714). Gammalt nummer 407.

JACOB JOHAN HASTFEHRS VÄRVADE INFANTERIREGEMENTE se Garnisonsregementet i Riga. 

CARL EDVARD VON HESSENSTEINS REGEMENTE se Garnisonsregementet i Göteborg.

LARS HIERTAS REGEMENTE se Uplands Femmänningskavalleriregemente.

HENNING RUDOLPH HORNS REGEMENTE
se Garnisonsregementet i Narva.

HÄLSINGE REGEMENTE.

1757-1815. Protokoll och domböcker från spridda år. Gammalt nummer 624.",XXZ7zBu35QHLvkMUIS1TP3,SE/KrA/0082/I/43,"Detaljnivå: volym, karta/ritning etc.",1815--1819,A0065890_00077,TEXT_HW,TEXT,1.0,0.0
A0065890_00005,A0065890_00005.jpg,https://lbiiif.riksarkivet.se/arkis!A0065890_00005/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065890_00005,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/43,1815-1819,"1819. Dombok från Göta artilleriregemente. (Ink. den 3. Mars 1820 d. 8 Mars anmäld och remitt. till KrigsFiscalen. No. 93/1820). Gammalt nummer 796.

HALLÄNDSKA INFANTERIREGEMENTET.

1713. Protokoll och dombok från Halländska regementet till fot. Pag. 1 - 78. (praes. d. 23 Febr. 1714). Gammalt nummer 407.

JACOB JOHAN HASTFEHRS VÄRVADE INFANTERIREGEMENTE se Garnisonsregementet i Riga. 

CARL EDVARD VON HESSENSTEINS REGEMENTE se Garnisonsregementet i Göteborg.

LARS HIERTAS REGEMENTE se Uplands Femmänningskavalleriregemente.

HENNING RUDOLPH HORNS REGEMENTE
se Garnisonsregementet i Narva.

HÄLSINGE REGEMENTE.

1757-1815. Protokoll och domböcker från spridda år. Gammalt nummer 624.",XXZ7zBu35QHLvkMUIS1TP3,SE/KrA/0082/I/43,"Detaljnivå: volym, karta/ritning etc.",1815--1819,A0065890_00005,TEXT_HW,TEXT,1.0,0.0
A0065856_00274,A0065856_00274.jpg,https://lbiiif.riksarkivet.se/arkis!A0065856_00274/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065856_00274,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/9,1794,"1794. Dombok vid Svea artilleiregemente. Halva bandet tillhör artilleriregementet i Stockholm, halva Svea artilleriregemente. (Present d. 2 febr: 1795 i Krigsfiscalcont). Gammalt nummer 626.",eAtuPwW7jKspv9jUmeikz6,SE/KrA/0082/I/9,"Detaljnivå: volym, karta/ritning etc.",1794,A0065856_00274,TEXT_HW,TEXT,1.0,0.0
A0065856_00114,A0065856_00114.jpg,https://lbiiif.riksarkivet.se/arkis!A0065856_00114/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065856_00114,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/9,1794,"1794. Dombok vid Svea artilleiregemente. Halva bandet tillhör artilleriregementet i Stockholm, halva Svea artilleriregemente. (Present d. 2 febr: 1795 i Krigsfiscalcont). Gammalt nummer 626.",eAtuPwW7jKspv9jUmeikz6,SE/KrA/0082/I/9,"Detaljnivå: volym, karta/ritning etc.",1794,A0065856_00114,TEXT_HW,TEXT,1.0,0.0
A0065856_00098,A0065856_00098.jpg,https://lbiiif.riksarkivet.se/arkis!A0065856_00098/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065856_00098,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/9,1794,"1794. Dombok vid Svea artilleiregemente. Halva bandet tillhör artilleriregementet i Stockholm, halva Svea artilleriregemente. (Present d. 2 febr: 1795 i Krigsfiscalcont). Gammalt nummer 626.",eAtuPwW7jKspv9jUmeikz6,SE/KrA/0082/I/9,"Detaljnivå: volym, karta/ritning etc.",1794,A0065856_00098,TEXT_HW,TEXT,1.0,0.0
A0065856_00081,A0065856_00081.jpg,https://lbiiif.riksarkivet.se/arkis!A0065856_00081/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065856_00081,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/9,1794,"1794. Dombok vid Svea artilleiregemente. Halva bandet tillhör artilleriregementet i Stockholm, halva Svea artilleriregemente. (Present d. 2 febr: 1795 i Krigsfiscalcont). Gammalt nummer 626.",eAtuPwW7jKspv9jUmeikz6,SE/KrA/0082/I/9,"Detaljnivå: volym, karta/ritning etc.",1794,A0065856_00081,TEXT_HW,TEXT,1.0,0.0
A0065856_00164,A0065856_00164.jpg,https://lbiiif.riksarkivet.se/arkis!A0065856_00164/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065856_00164,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/9,1794,"1794. Dombok vid Svea artilleiregemente. Halva bandet tillhör artilleriregementet i Stockholm, halva Svea artilleriregemente. (Present d. 2 febr: 1795 i Krigsfiscalcont). Gammalt nummer 626.",eAtuPwW7jKspv9jUmeikz6,SE/KrA/0082/I/9,"Detaljnivå: volym, karta/ritning etc.",1794,A0065856_00164,TEXT_HW,TEXT,1.0,0.0
A0065856_00036,A0065856_00036.jpg,https://lbiiif.riksarkivet.se/arkis!A0065856_00036/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065856_00036,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/9,1794,"1794. Dombok vid Svea artilleiregemente. Halva bandet tillhör artilleriregementet i Stockholm, halva Svea artilleriregemente. (Present d. 2 febr: 1795 i Krigsfiscalcont). Gammalt nummer 626.",eAtuPwW7jKspv9jUmeikz6,SE/KrA/0082/I/9,"Detaljnivå: volym, karta/ritning etc.",1794,A0065856_00036,TEXT_HW,TEXT,1.0,0.0
A0065856_00053,A0065856_00053.jpg,https://lbiiif.riksarkivet.se/arkis!A0065856_00053/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065856_00053,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/9,1794,"1794. Dombok vid Svea artilleiregemente. Halva bandet tillhör artilleriregementet i Stockholm, halva Svea artilleriregemente. (Present d. 2 febr: 1795 i Krigsfiscalcont). Gammalt nummer 626.",eAtuPwW7jKspv9jUmeikz6,SE/KrA/0082/I/9,"Detaljnivå: volym, karta/ritning etc.",1794,A0065856_00053,TEXT_HW,TEXT,1.0,0.0
A0065856_00318,A0065856_00318.jpg,https://lbiiif.riksarkivet.se/arkis!A0065856_00318/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065856_00318,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/9,1794,"1794. Dombok vid Svea artilleiregemente. Halva bandet tillhör artilleriregementet i Stockholm, halva Svea artilleriregemente. (Present d. 2 febr: 1795 i Krigsfiscalcont). Gammalt nummer 626.",eAtuPwW7jKspv9jUmeikz6,SE/KrA/0082/I/9,"Detaljnivå: volym, karta/ritning etc.",1794,A0065856_00318,TEXT_HW,TEXT,1.0,0.0
A0065850_00344,A0065850_00344.jpg,https://lbiiif.riksarkivet.se/arkis!A0065850_00344/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065850_00344,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/3,1697-1698,"1697. Artillerikrigsrättens protokoll. Pag. 1 - 220 samt saköreslängd och register. (Praesent. d. 1 Febr. 1698. revidi). Gammalt nummer 576.

1698. Artillerikrigsrättens protokoll. Pag 1 - 405 samt resolutioner, register och saköreslängd. (Praesent. d. 1 Febr. 1699. revidi). Gammalt nummer 577.",lrRs3BWYwaIL05r6yMh4O4,SE/KrA/0082/I/3,"Detaljnivå: volym, karta/ritning etc.",1697--1698,A0065850_00344,TEXT_HW,TEXT,1.0,0.0
A0065850_00155,A0065850_00155.jpg,https://lbiiif.riksarkivet.se/arkis!A0065850_00155/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065850_00155,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/3,1697-1698,"1697. Artillerikrigsrättens protokoll. Pag. 1 - 220 samt saköreslängd och register. (Praesent. d. 1 Febr. 1698. revidi). Gammalt nummer 576.

1698. Artillerikrigsrättens protokoll. Pag 1 - 405 samt resolutioner, register och saköreslängd. (Praesent. d. 1 Febr. 1699. revidi). Gammalt nummer 577.",lrRs3BWYwaIL05r6yMh4O4,SE/KrA/0082/I/3,"Detaljnivå: volym, karta/ritning etc.",1697--1698,A0065850_00155,TEXT_HW,TEXT,1.0,0.0
A0065850_00203,A0065850_00203.jpg,https://lbiiif.riksarkivet.se/arkis!A0065850_00203/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0065850_00203,Domböcker,Regementsvis ordnade handlingar,SE/KrA/0082/I/3,1697-1698,"1697. Artillerikrigsrättens protokoll. Pag. 1 - 220 samt saköreslängd och register. (Praesent. d. 1 Febr. 1698. revidi). Gammalt nummer 576.

1698. Artillerikrigsrättens protokoll. Pag 1 - 405 samt resolutioner, register och saköreslängd. (Praesent. d. 1 Febr. 1699. revidi). Gammalt nummer 577.",lrRs3BWYwaIL05r6yMh4O4,SE/KrA/0082/I/3,"Detaljnivå: volym, karta/ritning etc.",1697--1698,A0065850_00203,TEXT_HW,TEXT,1.0,0.0
